month,day,land_atmosphere,sea_atmosphere,precipitation,temperature,humidity,wind_speed,wind_direction,snow_falling,melted_snow,snow_depth
4,1,1009.1,1012.4,0,2.5,64,6.1,315,0,0,0
4,2,1006.4,1009.7,1,1.5,75,9.5,315,0,0,0
4,3,1008.8,1012.1,1.5,1.8,63,8.3,315,1,-1,1
4,4,1003.8,1007.1,0,4.7,56,5.2,90,0,1,0
4,5,993.1,996.3,1,4.5,75,8.4,315,0,0,0
4,6,996.9,1000.1,3,4.8,65,11,315,0,0,0
4,7,1001.3,1004.5,0.5,5.4,67,9.4,315,0,0,0
4,8,1005.9,1009.2,0,4.7,67,8.6,315,0,0,0
4,9,1009.8,1013,0,5.4,64,10.4,315,0,0,0
4,10,1008.9,1012.1,0,6.6,58,7.2,337.5,0,0,0
4,11,1006.3,1009.5,0,6.4,60,6.8,337.5,0,0,0
4,12,1010.1,1013.4,0,6.9,60,6.2,337.5,0,0,0
4,13,1014.8,1018,0,10.3,41,8.8,202.5,0,0,0
4,14,1012.1,1015.3,0,12,40,7.9,180,0,0,0
4,15,1000.2,1003.3,17.5,7.6,81,12.3,315,0,0,0
4,16,1007.9,1011,0,10.6,59,13.6,315,0,0,0
4,17,1008.1,1011.3,0,15,44,7,135,0,0,0
4,18,1005.6,1008.7,0,15.6,38,8.3,180,0,0,0
4,19,1006.1,1009.3,1.5,8.5,49,9.3,157.5,0,0,0
4,20,1009.1,1012.3,0,6.6,49,9.1,337.5,0,0,0
4,21,1009.6,1012.8,0,9.4,51,4.9,135,0,0,0
4,22,1012.5,1015.7,0,10.1,48,8.1,315,0,0,0
4,23,1015.3,1018.5,0,9.5,42,10.7,157.5,0,0,0
4,24,1006.7,1009.9,0,15.2,61,8.9,157.5,0,0,0
4,25,1005.3,1008.5,0.5,8.2,73,11,315,0,0,0
4,26,1008.5,1011.7,2.5,5.6,76,6.8,315,0,0,0
4,27,1008.9,1012.1,1,4.8,77,6.9,315,0,0,0
4,28,1014.4,1017.6,0,9.4,52,5.2,337.5,0,0,0
4,29,1015.7,1018.9,0,13,49,6.4,270,0,0,0
4,30,1011.4,1014.6,0.5,12.8,57,11.4,157.5,0,0,0
5,1,998.9,1002,0.5,12.1,81,5.2,337.5,0,0,0
5,2,993.6,996.7,2.5,10.4,79,6.3,337.5,0,0,0
5,3,1006,1009.2,0.5,14,53,10.7,315,0,0,0
5,4,1012.1,1015.2,0,15.4,49,6.1,337.5,0,0,0
5,5,1013.4,1016.5,0,16.8,37,6.1,337.5,0,0,0
5,6,1005.9,1009,8,16.5,52,10.6,157.5,0,0,0
5,7,1002.6,1005.7,12.5,10.8,61,7.3,337.5,0,0,0
5,8,999.5,1002.6,3,9.4,69,6.7,337.5,0,0,0
5,9,997.8,1000.9,0,13.7,62,7.3,202.5,0,0,0
5,10,1007.1,1010.3,0,8.9,81,11.2,315,0,0,0
5,11,1013.6,1016.8,0,9.1,63,9.5,315,0,0,0
5,12,1017,1020.2,0,9.7,61,8,337.5,0,0,0
5,13,1016.4,1019.5,0,12.6,59,6.3,337.5,0,0,0
5,14,1014,1017.2,0,15.8,47,7.2,157.5,0,0,0
5,15,1013.5,1016.7,0,14.9,71,5.9,135,0,0,0
5,16,1013.8,1016.9,0,16.3,70,5.7,135,0,0,0
5,17,1016.2,1019.4,0,16.8,71,13.2,157.5,0,0,0
5,18,1017.1,1020.2,0,19,63,10.1,157.5,0,0,0
5,19,1015.9,1019,0,18.8,62,10.7,135,0,0,0
5,20,1009.1,1012.2,0,15.5,75,14.1,157.5,0,0,0
5,21,998.9,1002,1.5,14.1,86,14.1,157.5,0,0,0
5,22,1000.3,1003.3,0,17.7,56,10.6,225,0,0,0
5,23,1003.2,1006.2,0,18.1,58,8.7,157.5,0,0,0
5,24,1005.9,1009,0,16.2,67,6.3,0,0,0,0
5,25,1007,1010,0,20.6,49,7.9,135,0,0,0
5,26,1009,1012,0,23.8,52,8,157.5,0,0,0
5,27,1007.8,1010.8,0,24.8,39,6.7,337.5,0,0,0
5,28,1000.1,1003.1,0,20.7,54,9.4,180,0,0,0
5,29,999.8,1002.9,1,16.5,55,7,337.5,0,0,0
5,30,1002.3,1005.4,0,18.6,46,6.9,337.5,0,0,0
5,31,1002.5,1005.6,0,17.7,59,12,157.5,0,0,0
6,1,1002.2,1005.3,2.5,18.4,54,10.2,225,0,0,0
6,2,1005.8,1008.8,0,18.9,59,5.2,90,0,0,0
6,3,1005,1008.1,0,21,50,8.6,157.5,0,0,0
6,4,1005.4,1008.5,1,16.7,81,3.8,337.5,0,0,0
6,5,1006.7,1009.8,6.5,15.4,91,4.9,337.5,0,0,0
6,6,1009.1,1012.1,0,17,72,4.6,337.5,0,0,0
6,7,1007.2,1010.3,0,15.8,81,5.9,135,0,0,0
6,8,1003.8,1006.9,0,16.9,74,7.5,337.5,0,0,0
6,9,1007.5,1010.6,0,16.5,77,6.5,337.5,0,0,0
6,10,1007.7,1010.8,0,17.2,63,7.1,112.5,0,0,0
6,11,1008.5,1011.6,0,16.8,62,8.1,135,0,0,0
6,12,1007.4,1010.5,0,16.3,72,7.9,315,0,0,0
6,13,1008.2,1011.3,0,15.2,82,5.5,135,0,0,0
6,14,1007.4,1010.5,0,18.3,68,9.9,157.5,0,0,0
6,15,1005.4,1008.5,2.5,17.3,82,12.5,157.5,0,0,0
6,16,990.9,993.9,12.5,16.3,80,8.1,337.5,0,0,0
6,17,1001.2,1004.3,1,12.2,77,12.5,315,0,0,0
6,18,1007,1010.1,0.5,15.9,63,6,225,0,0,0
6,19,1004.5,1007.6,2,18.5,62,6,315,0,0,0
6,20,1004.6,1007.7,10.5,19.1,72,6,112.5,0,0,0
6,21,1006.7,1009.8,0.5,17.8,79,9.2,157.5,0,0,0
6,22,1006.1,1009.2,30,18,88,10.4,180,0,0,0
6,23,1005.7,1008.8,1.5,18.2,72,8.6,157.5,0,0,0
6,24,1008.8,1011.9,0,18.7,72,6,337.5,0,0,0
6,25,1012.1,1015.1,0,19.2,73,5,337.5,0,0,0
6,26,1008.1,1011.1,0,20,74,6.3,337.5,0,0,0
6,27,1002.3,1005.4,0,18.7,79,7.2,337.5,0,0,0
6,28,1000.2,1003.3,0,17.8,84,5,337.5,0,0,0
6,29,1001.6,1004.7,0,16.7,70,9.4,157.5,0,0,0
6,30,999.5,1002.6,0,18.3,74,10.1,157.5,0,0,0
7,1,1000.1,1003.1,0,17.8,74,10.1,157.5,0,0,0
7,2,1002.8,1005.8,4.5,18.3,84,5.7,337.5,0,0,0
7,3,1008.8,1011.9,0.5,16.4,89,3.8,0,0,0,0
7,4,1004.9,1008,0,19,79,8.8,157.5,0,0,0
7,5,1004.3,1007.4,0,19.3,81,5.2,315,0,0,0
7,6,1008,1011,0,21,70,7,157.5,0,0,0
7,7,1010.8,1013.8,0,20.2,68,7.1,157.5,0,0,0
7,8,1008.9,1011.9,0,19.8,70,5.6,112.5,0,0,0
7,9,1008.3,1011.4,0,20.5,69,5.1,112.5,0,0,0
7,10,1011.1,1014.1,0,20.5,70,5.2,315,0,0,0
7,11,1010,1013.1,0,19.9,67,8.3,157.5,0,0,0
7,12,1003.9,1007,9,17.7,83,11,157.5,0,0,0
7,13,1000.7,1003.7,7,19.5,85,9.1,157.5,0,0,0
7,14,1003.3,1006.3,3.5,20.7,80,8.5,157.5,0,0,0
7,15,1008.3,1011.3,0,21.3,74,4.7,337.5,0,0,0
7,16,1011.7,1014.7,0,21.2,73,7.3,135,0,0,0
7,17,1010.6,1013.6,0,22.3,75,11,157.5,0,0,0
7,18,1009.2,1012.3,0,22.3,76,8.2,157.5,0,0,0
7,19,1009,1012,1.5,21.7,82,7.8,157.5,0,0,0
7,20,1011.9,1015,1,23.3,76,5.6,157.5,0,0,0
7,21,1012.7,1015.8,0,22.8,69,9.1,157.5,0,0,0
7,22,1008.3,1011.4,0,20.5,75,12.2,157.5,0,0,0
7,23,1004.7,1007.7,0.5,20.2,75,9.3,157.5,0,0,0
7,24,1003.8,1006.8,0,22.2,79,8.7,157.5,0,0,0
7,25,1006,1009,0.5,24.3,82,5.5,337.5,0,0,0
7,26,1004.5,1007.5,3,24.3,82,8.7,157.5,0,0,0
7,27,1001.7,1004.7,0.5,25.2,83,7.7,90,0,0,0
7,28,1005.2,1008.2,0,24.6,81,6,337.5,0,0,0
7,29,1003.8,1006.8,0,27.7,71,7.1,180,0,0,0
7,30,1001.6,1004.5,0,29.8,66,5.7,202.5,0,0,0
7,31,1002.5,1005.5,0,28.9,69,6.9,180,0,0,0
8,1,1004.2,1007.1,0,28.7,70,5.8,180,0,0,0
8,2,1004.8,1007.8,0,27.5,72,5.9,337.5,0,0,0
8,3,1008.2,1011.2,0,25.8,76,7,337.5,0,0,0
8,4,1009.7,1012.7,0,26,67,6.8,112.5,0,0,0
8,5,1008.4,1011.4,0,25.5,73,6.8,337.5,0,0,0
8,6,1008.7,1011.6,0,25.9,76,7.5,337.5,0,0,0
8,7,1007.7,1010.7,0,25.3,77,7.4,315,0,0,0
8,8,1005.5,1008.5,26,23.6,90,10.4,157.5,0,0,0
8,9,1001.2,1004.2,19,22,83,11.7,157.5,0,0,0
8,10,1007,1010.1,7.5,19.9,78,9.1,157.5,0,0,0
8,11,1008.7,1011.7,0,21.3,76,6.9,157.5,0,0,0
8,12,1005.4,1008.5,0.5,21.6,80,6.4,157.5,0,0,0
8,13,1006.1,1009.1,0,22.1,81,7.3,315,0,0,0
8,14,1007,1010,0,21.6,70,11.7,157.5,0,0,0
8,15,1002.4,1005.4,0,23.9,76,11.3,157.5,0,0,0
8,16,992,994.9,16.5,25.2,89,12.4,157.5,0,0,0
8,17,991.7,994.6,2,26.1,73,7.3,202.5,0,0,0
8,18,1005.5,1008.6,0,21.8,80,7.9,337.5,0,0,0
8,19,1009.9,1012.9,0,22.9,75,7.6,157.5,0,0,0
8,20,1009.6,1012.7,18.5,20.1,85,10.5,157.5,0,0,0
8,21,1009.1,1012.1,0,21.2,78,7.7,157.5,0,0,0
8,22,1008.9,1012,0,19.7,76,10.9,157.5,0,0,0
8,23,1001.9,1005,25,18.3,92,8.3,157.5,0,0,0
8,24,1001.6,1004.6,0.5,19.3,87,8.8,315,0,0,0
8,25,1006.6,1009.7,2.5,18.3,81,9.8,315,0,0,0
8,26,1011.1,1014.2,0,18.3,78,4.9,0,0,0,0
8,27,1012.5,1015.6,0,21,72,4.8,135,0,0,0
8,28,1007.1,1010.2,25,19.2,87,10.6,157.5,0,0,0
8,29,1002.2,1005.2,1.5,20.4,86,7,315,0,0,0
8,30,1004.6,1007.6,0,21.9,76,9.5,157.5,0,0,0
8,31,1005.4,1008.4,0,23.3,73,8.4,157.5,0,0,0
9,1,1010.3,1013.4,0,22.7,59,7.9,270,0,0,0
9,2,1011.5,1014.5,3.5,22.8,60,7,202.5,0,0,0
9,3,1013,1016.1,0,20.8,68,8,337.5,0,0,0
9,4,1016.5,1019.6,0,20.2,64,4.4,337.5,0,0,0
9,5,1014.7,1017.7,0,21.3,66,7.9,157.5,0,0,0
9,6,1012.4,1015.5,3.5,22.6,75,4,157.5,0,0,0
9,7,1011.5,1014.5,0,24,87,4.4,112.5,0,0,0
9,8,1006.5,1009.5,0,25.5,80,7.9,157.5,0,0,0
9,9,1004.5,1007.4,0,26.6,74,6,157.5,0,0,0
9,10,1008.7,1011.8,0,23.7,66,9.7,337.5,0,0,0
9,11,1010.7,1013.8,13.5,17.9,82,3.2,247.5,0,0,0
9,12,1011.1,1014.2,9.5,18.1,72,10.2,315,0,0,0
9,13,1015.4,1018.5,0,17.8,67,4.9,157.5,0,0,0
9,14,1010,1013.1,0,20.3,69,9.2,157.5,0,0,0
9,15,1008.7,1011.8,3,20.3,84,4.6,0,0,0,0
9,16,1004.4,1007.4,4,20.9,86,7.5,315,0,0,0
9,17,1008.2,1011.3,0,19.5,66,8.5,315,0,0,0
9,18,1006.9,1010,1,17.5,66,7.9,157.5,0,0,0
9,19,1005.9,1009,5.5,12.9,66,8.2,315,0,0,0
9,20,1011.9,1015,0,15.6,57,9.8,315,0,0,0
9,21,1019.2,1022.3,0,16,64,6.5,157.5,0,0,0
9,22,1017.8,1020.9,0,16.2,74,6.3,337.5,0,0,0
9,23,1007.5,1010.7,64,13.9,91,6.2,157.5,0,0,0
9,24,1004.7,1007.7,0.5,18.3,63,9.7,315,0,0,0
9,25,1014.5,1017.6,0,15,48,9.7,315,0,0,0
9,26,1019.8,1022.9,0,17,60,5,247.5,0,0,0
9,27,1021,1024.1,0,17.3,71,7.9,337.5,0,0,0
9,28,1017.4,1020.5,0,17.7,66,3.9,112.5,0,0,0
9,29,1009.7,1012.8,0.5,18.4,72,7.2,157.5,0,0,0
9,30,1012.3,1015.4,0,18.7,76,4.7,337.5,0,0,0
10,1,1016.5,1019.6,0,17.8,64,4.6,315,0,0,0
10,2,1015.9,1019,0,19.2,73,4.3,337.5,0,0,0
10,3,1011.4,1014.5,0.5,20.2,74,8.2,135,0,0,0
10,4,1003.4,1006.5,37,16.6,95,6.1,112.5,0,0,0
10,5,1006.6,1009.7,3,14.5,84,9.6,315,0,0,0
10,6,1020.5,1023.7,0.5,11.6,68,5.5,337.5,0,0,0
10,7,1019.9,1023,2,12.6,82,8.1,157.5,0,0,0
10,8,1002.2,1005.3,23.5,15.5,87,9.9,247.5,0,0,0
10,9,1003.5,1006.6,4,12.7,66,10,225,0,0,0
10,10,1015.1,1018.3,0,14.5,70,5,135,0,0,0
10,11,1013.6,1016.7,0,17.7,75,5.9,157.5,0,0,0
10,12,1015.7,1018.8,0,15.2,66,8,315,0,0,0
10,13,1012.9,1016,0,11.3,58,12.3,315,0,0,0
10,14,1018.3,1021.5,3,10.4,68,6.3,315,0,0,0
10,15,1020.1,1023.3,0.5,9.2,59,8.7,315,0,0,0
10,16,1018.2,1021.4,0.5,10.1,65,8.2,225,0,0,0
10,17,1021.6,1024.9,1.5,10,59,7.4,315,0,0,0
10,18,1026.7,1029.9,0,9.7,62,5.2,157.5,0,0,0
10,19,1016.5,1019.7,18.5,9.9,87,5.9,157.5,0,0,0
10,20,1012.9,1016,0,13.9,70,7.3,337.5,0,0,0
10,21,1017.4,1020.6,0,13,72,3.9,112.5,0,0,0
10,22,1017.6,1020.7,0,13.7,75,7.2,135,0,0,0
10,23,1016.3,1019.5,0,13.3,78,7.5,315,0,0,0
10,24,1024.7,1027.9,0,12.1,62,4.5,135,0,0,0
10,25,1022.3,1025.5,0,13.3,66,11,157.5,0,0,0
10,26,1008.2,1011.4,0,14.5,70,9.2,157.5,0,0,0
10,27,1006.8,1010,0,11.3,61,6.7,270,0,0,0
10,28,1013.6,1016.8,0,9.7,62,7.9,337.5,0,0,0
10,29,1009.3,1012.5,2,12.8,69,10.6,157.5,0,0,0
10,30,1008.9,1012.1,0.5,11.3,62,6.5,270,0,0,0
10,31,1008.1,1011.3,0,13.2,66,8.3,202.5,0,0,0
11,1,1006.5,1009.7,1,11.1,55,11.5,315,0,0,0
11,2,1011.3,1014.5,0.5,10.8,55,7.2,270,0,0,0
11,3,1012.6,1015.8,0,7.9,54,9.5,315,0,0,0
11,4,1012,1015.2,0.5,7.2,60,8.4,315,0,0,0
11,5,1007.4,1010.6,0,8.3,58,7.7,292.5,0,0,0
11,6,1007,1010.2,0,5.7,53,8.8,315,0,0,0
11,7,1006.5,1009.7,11.5,3.6,74,7.5,315,0,0,0
11,8,1010.9,1014.2,1.5,2.3,67,7.2,292.5,0,0,0
11,9,1011.6,1014.9,0,3.5,56,6.8,292.5,0,0,0
11,10,1010.6,1013.9,0,4.7,56,7.1,315,0,0,0
11,11,1006,1009.2,2,8.4,76,9.6,157.5,0,0,0
11,12,1008.1,1011.3,2.5,8.7,69,10.6,315,0,0,0
11,13,1011.9,1015.2,1,8.3,61,11.3,157.5,0,0,0
11,14,1000.2,1003.4,5.5,4.3,69,15.2,180,2,-1,1
11,15,1007.1,1010.4,7.5,-1.1,88,5.2,337.5,9,-7,8
11,16,1007.5,1010.8,3,-0.3,73,7.3,292.5,4,1,7
11,17,1015.4,1018.7,3,-0.7,66,11,315,5,-2,9
11,18,1007.2,1010.5,11,4.3,76,12.6,157.5,0,4,5
11,19,1001.9,1005.1,0,2.1,58,10.6,270,2,3,2
11,20,1011.9,1015.2,3,-1.1,69,9.3,315,3,-1,3
11,21,1023.2,1026.5,0,1.3,62,7,315,0,2,1
11,22,1028.8,1032.2,0,2.7,65,4.7,157.5,0,1,0
11,23,1026.1,1029.4,0,7,78,7.5,157.5,0,0,0
11,24,1013.1,1016.2,0,11.8,77,7.1,157.5,0,0,0
11,25,1016.2,1019.6,21,1.4,83,11.8,315,7,-7,7
11,26,1027.3,1030.6,0,-0.1,68,3.5,112.5,0,1,6
11,27,1017.8,1021.1,0.5,1.5,69,9.2,315,0,2,4
11,28,1020.1,1023.5,5,-3.5,61,10.2,315,8,-4,8
11,29,1019.6,1022.9,1.5,-2.2,72,5.2,315,4,1,7
11,30,1021.6,1024.9,0.5,0,61,6.4,315,0,0,7
12,1,1016.3,1019.6,1,2.9,82,8.4,157.5,0,3,4
12,2,1003.6,1006.9,20.5,3.8,92,6.6,337.5,0,4,0
12,3,1003.7,1007,7,-1.2,76,9.1,270,10,-9,9
12,4,1007.5,1010.9,3,-5.1,72,9.1,270,1,-1,10
12,5,1013.9,1017.3,0,-3.6,61,6.4,315,0,4,6
12,6,1018.6,1022,0,-3.6,69,3.7,225,0,1,5
12,7,1014.1,1017.4,1.5,-1,69,10.7,315,4,-3,8
12,8,1017.5,1020.9,1,-4.6,64,9.1,292.5,2,0,8
12,9,1023.1,1026.5,0,-1.8,62,7,157.5,0,0,8
12,10,1015,1018.3,0,6.3,72,9.5,157.5,0,2,6
12,11,1009.5,1012.7,1,6.8,87,8,157.5,0,6,0
12,12,999.5,1002.8,6.5,2.7,71,12.7,225,4,-3,3
12,13,1017.2,1020.5,0,0.1,59,8.3,315,0,1,2
12,14,1011.3,1014.6,4,1.4,80,10.5,315,4,-1,3
12,15,1021.2,1024.6,0.5,-1.6,64,9.9,315,1,-1,4
12,16,1019.6,1022.9,0,0.9,78,6.8,135,0,1,3
12,17,1009.1,1012.3,0.5,5.4,82,10.5,315,0,3,0
12,18,1008.7,1012,0.5,1.5,72,10.6,315,0,0,0
12,19,1016.1,1019.4,0,-1.9,62,4.6,292.5,0,0,0
12,20,1015.4,1018.8,1.5,-3.3,69,8.9,315,2,-2,2
12,21,1017.1,1020.5,0,-1.3,64,6.4,337.5,1,1,1
12,22,1017.6,1021,0.5,-2.1,69,8.7,315,0,0,1
12,23,1013.5,1016.8,0,-3.7,72,7.7,315,0,0,1
12,24,1016.9,1020.3,0.5,-5,59,8.2,315,0,0,1
12,25,1019,1022.4,0,-3.4,64,6.4,315,2,-1,2
12,26,1013.3,1016.6,1,-2.9,79,3.6,112.5,6,-5,7
12,27,1006.7,1010.1,0.5,-2.7,73,6.1,0,2,1,6
12,28,1017.8,1021.2,6.5,-4.7,79,6.7,292.5,13,-11,17
12,29,1024.5,1027.9,0,-2.9,59,6.2,270,0,5,12
12,30,1016.5,1019.8,1,1.5,76,13.9,180,0,4,8
12,31,1003,1006.3,3.5,-1.1,73,11.9,180,2,7,1
1,1,1009.3,1012.7,2.5,-5.8,76,3.8,0,5,-5,6
1,2,1011.1,1014.5,0,-4,70,6.8,292.5,0,2,4
1,3,1008.6,1011.9,0.5,-2.5,63,8.5,315,1,0,4
1,4,1010.4,1013.8,1.5,-5,63,7,337.5,2,-2,6
1,5,1015,1018.4,2,-4.7,66,8.7,292.5,4,-2,8
1,6,1019.6,1022.9,1.5,-0.9,65,11.5,315,2,1,7
1,7,1023,1026.4,1.5,-0.9,79,6.1,337.5,1,-1,8
1,8,1008.1,1011.4,2,-2.7,83,5.6,315,2,-1,9
1,9,1009.5,1012.8,0,-1.6,67,6.9,337.5,0,0,9
1,10,1015.7,1019.1,0,-2.7,62,2.7,67.5,0,1,8
1,11,1009.4,1012.7,0,-1.6,81,4.7,112.5,0,0,8
1,12,1007.5,1010.8,0,-1.3,79,5.1,337.5,0,0,8
1,13,1010.5,1013.8,0,-2.5,65,7.1,315,0,0,8
1,14,1017.7,1021,0,-2.7,66,5,337.5,0,0,8
1,15,1017.5,1020.9,1,-3.4,80,3.8,337.5,9,-8,16
1,16,1014.9,1018.2,1.5,-2.9,73,6.5,337.5,4,-4,20
1,17,1015.2,1018.5,0,-2.7,65,5.7,315,0,6,14
1,18,1016.3,1019.7,0,-3.7,64,3.3,270,0,2,12
1,19,1011.5,1014.8,0,-3.2,70,4.1,135,0,2,10
1,20,1005.8,1009.1,14,-0.8,89,7.6,315,26,-25,35
1,21,1014.5,1017.9,6,-2.2,72,10.1,315,8,-4,39
1,22,1019.4,1022.8,0.5,0.1,70,7.5,157.5,0,5,34
1,23,1017.8,1021.1,0.5,0.3,70,7.3,315,0,6,28
1,24,1016.9,1020.3,2.5,-3.9,68,10.7,315,7,-2,30
1,25,1024.1,1027.5,4.5,-5.4,68,7.7,292.5,6,-4,34
1,26,1023.1,1026.5,1.5,-5,68,6.7,315,2,1,33
1,27,1023.8,1027.2,0,-1,62,7.8,315,0,4,29
1,28,1023.4,1026.8,0,-2,68,8.2,157.5,0,3,26
1,29,1013,1016.3,5,0.4,87,6.3,157.5,3,-2,28
1,30,996.2,999.5,1,2.5,81,7,0,0,2,26
1,31,999.6,1002.8,2,1.2,70,8.1,315,3,1,25
2,1,1011.1,1014.4,0,-1.2,64,9.3,315,0,1,24
2,2,1016,1019.4,0,-1.7,70,3.4,315,0,1,23
2,3,1012.4,1015.8,8,-3.1,79,9,315,14,-14,37
2,4,1015.4,1018.8,6.5,-5.1,63,9.9,315,11,-11,48
2,5,1011.7,1015.1,26,-6.8,79,4.8,0,41,-31,79
2,6,1016.7,1020.1,5.5,-7.2,72,8.7,292.5,1,0,79
2,7,1016.6,1020,4,-4.3,70,7,270,7,15,64
2,8,1012.7,1016.1,3,-6.8,67,6.8,315,5,-4,68
2,9,1013.5,1016.9,8.5,-10.2,62,3.5,90,14,-3,71
2,10,1013.1,1016.5,5,-5.7,80,7.7,315,5,-1,72
2,11,1020.6,1024,1.5,-3.3,78,3.8,0,4,3,69
2,12,1015.7,1019,0,2,76,5.4,157.5,0,7,62
2,13,1010.3,1013.6,0,3.3,84,4.9,157.5,0,10,52
2,14,1012.9,1016.2,0.5,2.3,86,7.2,315,0,3,49
2,15,1017.3,1020.7,5.5,-0.9,70,8.5,315,7,-3,52
2,16,1014.4,1017.8,9,-4.2,67,4.5,90,10,-6,58
2,17,998.2,1001.5,14.5,-0.7,89,7.7,157.5,9,-7,65
2,18,1000.8,1004,11.5,0.5,88,8.7,315,10,-3,68
2,19,1017.4,1020.7,6.5,-1.1,77,6.7,337.5,9,-7,75
2,20,1024.4,1027.7,0.5,-0.4,63,7.2,292.5,1,3,72
2,21,1028.3,1031.7,0,-0.7,58,6,292.5,0,5,67
2,22,1011.9,1015.2,4.5,2.1,74,13.5,180,0,3,64
2,23,998.6,1001.9,13.5,1.2,82,14.4,315,12,-6,70
2,24,1012.3,1015.7,7.5,0.1,75,5.8,337.5,9,-2,72
2,25,1017.9,1021.2,5.5,-0.1,79,4.6,292.5,8,-8,80
2,26,1018.2,1021.6,0,-1.3,64,4,0,0,11,69
2,27,1017.9,1021.2,2.5,-2.6,66,7.3,292.5,5,1,68
2,28,1018.8,1022.2,6.5,-2.1,77,8.8,337.5,12,-8,76
2,29,1017.4,1020.8,1,-3.4,61,6.4,157.5,1,1,75
3,1,1015.1,1018.4,3.5,-1.3,86,4.8,67.5,6,2,73
3,2,1017.8,1021.1,1.5,1.1,77,6.6,157.5,1,5,68
3,3,1019.3,1022.7,2.5,0.2,82,5.7,315,2,1,67
3,4,1018.2,1021.5,1.5,1,74,8.3,157.5,2,2,65
3,5,1000.4,1003.7,28,0.6,93,6.6,337.5,13,-10,75
3,6,1011.3,1014.6,0,1.2,70,10.2,337.5,0,1,74
3,7,1020.1,1023.5,0,1,59,5.9,157.5,0,4,70
3,8,1017.9,1021.2,0,3.8,73,7.4,135,0,3,67
3,9,1015.4,1018.7,0,5.6,75,3.9,135,0,4,63
3,10,1003.1,1006.3,24,4.6,89,4.3,157.5,0,4,59
3,11,987.9,991.1,11,2.9,91,11.3,315,6,0,59
3,12,1010,1013.2,7,3.2,62,7.1,315,3,-3,62
3,13,1006.6,1009.9,12,1.6,66,10.6,315,0,6,56
3,14,1008.1,1011.4,0,0.6,59,5.3,180,0,5,51
3,15,1003.5,1006.8,0,0.7,59,5.6,337.5,0,1,50
3,16,1005.9,1009.2,2,-0.6,65,8.9,315,6,-3,53
3,17,1004.9,1008.2,0,2.5,60,6.1,247.5,0,2,51
3,18,1003.9,1007.1,0,5.7,54,7.8,225,0,6,45
3,19,1001.7,1005,0,6.7,65,11.7,157.5,0,5,40
3,20,984.8,987.9,4,6.2,71,12.9,180,0,8,32
3,21,998.4,1001.6,0.5,6.6,47,11.8,292.5,0,8,24
3,22,1002.9,1006.1,0,5.9,56,6.2,337.5,0,4,20
3,23,1005.9,1009.1,5.5,2.6,72,9.5,315,5,1,19
3,24,1010.4,1013.7,2.5,1.9,70,9.5,315,5,-3,22
3,25,1012.3,1015.6,0,4.9,52,11,315,0,6,16
3,26,1013.7,1017,0,5,66,8.5,315,0,6,10
3,27,1007.8,1011,1,7.4,74,12.4,180,0,5,5
3,28,1010.5,1013.7,1,4,50,11.6,315,0,5,0
3,29,1018.3,1021.6,0,4,44,6.1,0,0,0,0
3,30,1018.4,1021.7,0,5.6,51,4.7,22.5,0,0,0
3,31,1017.2,1020.5,0,7.3,54,9,157.5,0,0,0
4,1,1008.8,1012,0,9,71,6.6,337.5,0,0,0
4,2,1002.6,1005.8,0,7,56,11.8,315,0,0,0
4,3,1009.9,1013.2,0,6.4,47,7.2,337.5,0,0,0
4,4,1008.2,1011.4,0,9.1,69,12.5,180,0,0,0
4,5,1005.8,1009,3,5.2,63,8,157.5,0,0,0
4,6,1000.2,1003.4,2,3.6,82,6,337.5,0,0,0
4,7,1005.8,1009,0.5,5.3,77,5.3,337.5,0,0,0
4,8,1009.8,1013,1,6.8,69,6.6,337.5,0,0,0
4,9,1012.7,1016,14.5,4,85,4.5,157.5,0,0,0
4,10,1012.9,1016.2,2,3.9,77,9.2,315,0,0,0
4,11,1014.3,1017.5,0.5,4.5,61,7.9,315,0,0,0
4,12,1014,1017.3,0,3.5,57,7.5,337.5,0,0,0
4,13,1008.9,1012.1,0,5.6,60,8,315,0,0,0
4,14,1002.9,1006.1,0,5.7,59,11.1,315,0,0,0
4,15,1009,1012.3,0,4.8,60,11.2,315,0,0,0
4,16,1017.8,1021.1,0,5,57,9.9,337.5,0,0,0
4,17,1020.6,1023.8,0,7.2,58,5.9,337.5,0,0,0
4,18,1017.2,1020.4,0,8.7,68,13.6,180,0,0,0
4,19,1019.3,1022.5,0,11.5,52,6.7,157.5,0,0,0
4,20,1009.3,1012.5,16,8.2,70,12.5,157.5,0,0,0
4,21,997,1000.2,1.5,9.6,58,11.9,157.5,0,0,0
4,22,996.5,999.7,0.5,5.7,51,9.3,247.5,0,0,0
4,23,997.7,1000.9,1.5,3.9,74,9,315,0,0,0
4,24,1004.6,1007.8,0,5.8,55,4.8,337.5,0,0,0
4,25,1007.1,1010.3,6.5,6.9,71,9.2,180,0,0,0
4,26,1006.2,1009.4,0.5,7.7,81,9,315,0,0,0
4,27,1011.9,1015.1,1.5,6.2,76,7.2,315,0,0,0
4,28,1009.8,1012.9,0,9.8,50,7.1,292.5,0,0,0
4,29,1008.5,1011.7,1,9.7,68,6.5,292.5,0,0,0
4,30,1012,1015.1,0,13,55,8.6,157.5,0,0,0
5,1,1006.1,1009.2,0,14.3,58,7.5,157.5,0,0,0
